TrialID	BlockCount	TrialStimIndices	TrialStimLocations	TrialStimTokenReward	RandomizedLocations
 IDSame.1.0018	10	[121, 145, 163]	[[-6.0, -6.0, 0],[6.0, 6.0, 0],[6.0, -6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0019	10	[118, 139, 145]	[[-6.0, 6.0, 0],[6.0, 6.0, 0],[6.0, -6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0020	10	[121, 166, 143]	[[-3.9, -7.5, 0],[3.9, 7.5, 0],[-7.5, 3.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0021	10	[121, 138, 166]	[[-7.9, -3.0, 0],[3.0, -7.9, 0],[-3.0, 7.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0022	10	[122, 139, 163]	[[-7.9, -3.0, 0],[7.9, 3.0, 0],[3.0, -7.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0023	10	[122, 139, 143]	[[7.9, 3.0, 0],[3.0, -7.9, 0],[-3.0, 7.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0024	10	[121, 145, 163]	[[-3.0, 7.9, 0],[-7.9, -3.0, 0],[7.9, 3.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0025	10	[121, 143, 140]	[[3.9, 7.5, 0],[-3.9, -7.5, 0],[7.5, -3.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0026	10	[118, 166, 144]	[[8.5, -0.5, 0],[-0.5, -8.5, 0],[-8.5, 0.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0027	10	[121, 140, 143]	[[6.0, 6.0, 0],[-6.0, 6.0, 0],[6.0, -6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0028	10	[121, 140, 163]	[[3.9, 7.5, 0],[7.5, -3.9, 0],[-3.9, -7.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0029	10	[122, 163, 144]	[[-6.0, 6.0, 0],[-6.0, -6.0, 0],[6.0, -6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0030	10	[118, 140, 165]	[[-8.5, 0.5, 0],[-0.5, -8.5, 0],[0.5, 8.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0031	10	[118, 166, 144]	[[8.5, -0.5, 0],[-8.5, 0.5, 0],[0.5, 8.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0032	10	[118, 139, 166]	[[0.5, 8.5, 0],[-8.5, 0.5, 0],[8.5, -0.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0033	10	[118, 144, 140]	[[-7.9, -3.0, 0],[-3.0, 7.9, 0],[7.9, 3.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0034	10	[121, 140, 163]	[[3.0, -7.9, 0],[-3.0, 7.9, 0],[7.9, 3.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0035	10	[118, 165, 145]	[[7.9, 3.0, 0],[3.0, -7.9, 0],[-3.0, 7.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0036	10	[118, 165, 145]	[[-7.5, 3.9, 0],[7.5, -3.9, 0],[3.9, 7.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0037	10	[118, 139, 145]	[[-7.9, -3.0, 0],[-3.0, 7.9, 0],[7.9, 3.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0038	10	[122, 138, 144]	[[7.5, -3.9, 0],[-3.9, -7.5, 0],[-7.5, 3.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0039	10	[121, 166, 138]	[[0.5, 8.5, 0],[8.5, -0.5, 0],[-8.5, 0.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0040	10	[121, 138, 166]	[[6.0, 6.0, 0],[6.0, -6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0041	10	[122, 144, 163]	[[0.5, 8.5, 0],[-8.5, 0.5, 0],[8.5, -0.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0042	10	[118, 144, 140]	[[6.0, 6.0, 0],[-6.0, 6.0, 0],[6.0, -6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0043	10	[118, 165, 140]	[[7.9, 3.0, 0],[-3.0, 7.9, 0],[3.0, -7.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0044	10	[122, 163, 139]	[[6.0, -6.0, 0],[-6.0, 6.0, 0],[6.0, 6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0045	10	[122, 144, 138]	[[-6.0, -6.0, 0],[6.0, -6.0, 0],[6.0, 6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0046	10	[121, 138, 145]	[[6.0, -6.0, 0],[-6.0, 6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0047	10	[118, 145, 165]	[[7.9, 3.0, 0],[-7.9, -3.0, 0],[3.0, -7.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0048	10	[118, 140, 144]	[[-3.9, -7.5, 0],[-7.5, 3.9, 0],[7.5, -3.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0049	10	[121, 166, 143]	[[3.9, 7.5, 0],[-3.9, -7.5, 0],[-7.5, 3.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 IDSame.1.0050	10	[121, 145, 138]	[[0.5, 8.5, 0],[-8.5, 0.5, 0],[-0.5, -8.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0001	11	[161, 139, 145]	[[-3.0, 7.9, 0],[-7.9, -3.0, 0],[7.9, 3.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0002	11	[161, 145, 138]	[[7.5, -3.9, 0],[-3.9, -7.5, 0],[-7.5, 3.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0003	11	[142, 165, 138]	[[6.0, 6.0, 0],[6.0, -6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0004	11	[161, 139, 143]	[[-3.0, 7.9, 0],[3.0, -7.9, 0],[-7.9, -3.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0005	11	[161, 139, 143]	[[6.0, 6.0, 0],[6.0, -6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0006	11	[161, 144, 140]	[[-0.5, -8.5, 0],[0.5, 8.5, 0],[-8.5, 0.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0007	11	[161, 139, 143]	[[-6.0, -6.0, 0],[-6.0, 6.0, 0],[6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0008	11	[161, 144, 138]	[[-7.9, -3.0, 0],[7.9, 3.0, 0],[3.0, -7.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0009	11	[137, 165, 145]	[[8.5, -0.5, 0],[-0.5, -8.5, 0],[-8.5, 0.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0010	11	[142, 138, 165]	[[6.0, 6.0, 0],[-6.0, 6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0011	11	[142, 165, 138]	[[-3.9, -7.5, 0],[-7.5, 3.9, 0],[3.9, 7.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0012	11	[161, 145, 138]	[[-7.5, 3.9, 0],[3.9, 7.5, 0],[7.5, -3.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0013	11	[142, 140, 165]	[[0.5, 8.5, 0],[-8.5, 0.5, 0],[-0.5, -8.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0014	11	[137, 145, 163]	[[-6.0, 6.0, 0],[6.0, -6.0, 0],[6.0, 6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0015	11	[142, 139, 163]	[[3.9, 7.5, 0],[7.5, -3.9, 0],[-7.5, 3.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0016	11	[142, 163, 139]	[[7.9, 3.0, 0],[-7.9, -3.0, 0],[3.0, -7.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0017	11	[137, 166, 144]	[[-6.0, -6.0, 0],[6.0, 6.0, 0],[-6.0, 6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0018	11	[137, 144, 163]	[[-7.9, -3.0, 0],[3.0, -7.9, 0],[7.9, 3.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0019	11	[142, 166, 138]	[[-6.0, 6.0, 0],[-6.0, -6.0, 0],[6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0020	11	[142, 165, 138]	[[0.5, 8.5, 0],[-0.5, -8.5, 0],[8.5, -0.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0021	11	[137, 163, 145]	[[6.0, -6.0, 0],[-6.0, 6.0, 0],[6.0, 6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0022	11	[142, 139, 166]	[[6.0, -6.0, 0],[6.0, 6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0023	11	[137, 165, 143]	[[-3.0, 7.9, 0],[3.0, -7.9, 0],[-7.9, -3.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0024	11	[161, 138, 145]	[[6.0, -6.0, 0],[6.0, 6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0025	11	[137, 145, 163]	[[-3.0, 7.9, 0],[7.9, 3.0, 0],[3.0, -7.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0026	11	[142, 163, 140]	[[-8.5, 0.5, 0],[-0.5, -8.5, 0],[8.5, -0.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0027	11	[142, 139, 163]	[[6.0, -6.0, 0],[-6.0, 6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0028	11	[161, 144, 140]	[[-0.5, -8.5, 0],[-8.5, 0.5, 0],[0.5, 8.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0029	11	[137, 144, 166]	[[0.5, 8.5, 0],[-0.5, -8.5, 0],[8.5, -0.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0030	11	[161, 143, 140]	[[-0.5, -8.5, 0],[8.5, -0.5, 0],[-8.5, 0.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0031	11	[142, 140, 163]	[[3.0, -7.9, 0],[-3.0, 7.9, 0],[7.9, 3.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0032	11	[137, 166, 143]	[[7.9, 3.0, 0],[-7.9, -3.0, 0],[3.0, -7.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0033	11	[142, 163, 140]	[[-0.5, -8.5, 0],[0.5, 8.5, 0],[8.5, -0.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0034	11	[137, 144, 166]	[[-3.9, -7.5, 0],[3.9, 7.5, 0],[7.5, -3.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0035	11	[161, 139, 145]	[[6.0, -6.0, 0],[6.0, 6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0036	11	[161, 144, 138]	[[7.9, 3.0, 0],[-7.9, -3.0, 0],[3.0, -7.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0037	11	[137, 143, 166]	[[-6.0, -6.0, 0],[6.0, 6.0, 0],[6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0038	11	[142, 140, 165]	[[-7.9, -3.0, 0],[3.0, -7.9, 0],[7.9, 3.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0039	11	[161, 139, 145]	[[6.0, 6.0, 0],[6.0, -6.0, 0],[-6.0, 6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0040	11	[137, 163, 144]	[[-0.5, -8.5, 0],[0.5, 8.5, 0],[8.5, -0.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0041	11	[137, 145, 165]	[[6.0, -6.0, 0],[-6.0, -6.0, 0],[6.0, 6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0042	11	[161, 144, 140]	[[-6.0, 6.0, 0],[6.0, -6.0, 0],[6.0, 6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0043	11	[137, 145, 163]	[[-3.0, 7.9, 0],[7.9, 3.0, 0],[3.0, -7.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0044	11	[142, 163, 139]	[[8.5, -0.5, 0],[-0.5, -8.5, 0],[0.5, 8.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0045	11	[161, 140, 143]	[[6.0, 6.0, 0],[-6.0, 6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0046	11	[137, 145, 163]	[[7.5, -3.9, 0],[-3.9, -7.5, 0],[-7.5, 3.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0047	11	[142, 139, 163]	[[7.5, -3.9, 0],[-7.5, 3.9, 0],[3.9, 7.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0048	11	[161, 138, 145]	[[-0.5, -8.5, 0],[8.5, -0.5, 0],[0.5, 8.5, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0049	11	[142, 140, 163]	[[3.9, 7.5, 0],[-3.9, -7.5, 0],[7.5, -3.9, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.3.0050	11	[142, 163, 139]	[[-6.0, 6.0, 0],[6.0, -6.0, 0],[-6.0, -6.0, 0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":-1,"Probability":1}], [{"NumTokens":-1,"Probability":1}]]	FALSE
 EDSame.2.0001	12	[122, 143, 139]	[[0.5, 8.5, 0],[8.5, -0.5, 0],[-0.5, -8.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0002	12	[122, 163, 139]	[[3.9, 7.5, 0],[-7.5, 3.9, 0],[7.5, -3.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0003	12	[118, 140, 144]	[[-6.0, 6.0, 0],[6.0, -6.0, 0],[6.0, 6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0004	12	[122, 144, 138]	[[7.5, -3.9, 0],[-3.9, -7.5, 0],[3.9, 7.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0005	12	[121, 140, 163]	[[-8.5, 0.5, 0],[-0.5, -8.5, 0],[8.5, -0.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0006	12	[122, 139, 163]	[[-3.9, -7.5, 0],[-7.5, 3.9, 0],[3.9, 7.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0007	12	[122, 163, 144]	[[6.0, -6.0, 0],[6.0, 6.0, 0],[-6.0, 6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0008	12	[118, 165, 140]	[[-8.5, 0.5, 0],[8.5, -0.5, 0],[-0.5, -8.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0009	12	[121, 140, 143]	[[3.0, -7.9, 0],[-7.9, -3.0, 0],[-3.0, 7.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0010	12	[118, 165, 145]	[[-8.5, 0.5, 0],[0.5, 8.5, 0],[-0.5, -8.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0011	12	[122, 144, 163]	[[-3.0, 7.9, 0],[3.0, -7.9, 0],[7.9, 3.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0012	12	[121, 140, 143]	[[7.5, -3.9, 0],[-7.5, 3.9, 0],[3.9, 7.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0013	12	[122, 143, 165]	[[6.0, 6.0, 0],[6.0, -6.0, 0],[-6.0, 6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0014	12	[121, 166, 138]	[[7.9, 3.0, 0],[-7.9, -3.0, 0],[-3.0, 7.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0015	12	[122, 143, 165]	[[-7.9, -3.0, 0],[-3.0, 7.9, 0],[7.9, 3.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0016	12	[122, 143, 139]	[[-6.0, 6.0, 0],[-6.0, -6.0, 0],[6.0, 6.0, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0017	12	[121, 140, 143]	[[7.9, 3.0, 0],[-7.9, -3.0, 0],[3.0, -7.9, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0018	12	[118, 140, 144]	[[3.9, 7.5, 0],[7.5, -3.9, 0],[-3.9, -7.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0019	12	[122, 165, 143]	[[0.5, 8.5, 0],[-0.5, -8.5, 0],[8.5, -0.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0020	12	[121, 145, 163]	[[-8.5, 0.5, 0],[-0.5, -8.5, 0],[0.5, 8.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
 EDSame.2.0021	12	[122, 138, 165]	[[7.5, -3.9, 0],[-7.5, 3.9, 0],[-3.9, -7.5, 0]]	[[{"NumTokens":4,"Probability":1}], [{"NumTokens":-3,"Probability":1}], [{"NumTokens":-3,"Probability":1}]]	FALSE
