TrialID	BlockCount	TrialStimIndices	TrialStimLocations	TrialStimTokenReward	RandomizedLocations
 VSn06.TDSIM2	1	[18,20,49,29,50,19,26]	[[0.00,-7.60, 0.0],[15.00, -11.40, 0.0],[15.00, 3.80, 0.0],[-20.00, -3.80, 0.0],[-15.00, -7.60, 0.0],[-5.00, -7.60, 0.0],[0.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,54,49,33,32,62,1,17,34,26,50,19,30]	[[-20.00,-7.60, 0.0],[-15.00, 11.40, 0.0],[15.00, 3.80, 0.0],[5.00, -11.40, 0.0],[-15.00, -7.60, 0.0],[20.00, 3.80, 0.0],[-15.00, 0.00, 0.0],[-20.00, -3.80, 0.0],[10.00, 0.00, 0.0],[-20.00, 3.80, 0.0],[-20.00, 7.60, 0.0],[-10.00, -11.40, 0.0],[-5.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,52,41,11,43,59,47,21,54,33,0,25,49]	[[10.00,11.40, 0.0],[5.00, -11.40, 0.0],[-5.00, 3.80, 0.0],[20.00, -11.40, 0.0],[20.00, 7.60, 0.0],[-10.00, 3.80, 0.0],[-10.00, 0.00, 0.0],[5.00, 3.80, 0.0],[15.00, -7.60, 0.0],[10.00, 7.60, 0.0],[10.00, 0.00, 0.0],[-20.00, 11.40, 0.0],[15.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,15,53,5,13,40,47,20,49,28,10,6,51]	[[-5.00,-7.60, 0.0],[20.00, -11.40, 0.0],[-10.00, 3.80, 0.0],[10.00, -7.60, 0.0],[20.00, 7.60, 0.0],[10.00, -11.40, 0.0],[20.00, 11.40, 0.0],[-5.00, -11.40, 0.0],[15.00, 11.40, 0.0],[-10.00, 0.00, 0.0],[-10.00, -3.80, 0.0],[-20.00, -11.40, 0.0],[0.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,32,14,51,21,29,2,50,17,26]	[[10.00,0.00, 0.0],[-20.00, -7.60, 0.0],[20.00, -3.80, 0.0],[15.00, 3.80, 0.0],[-5.00, -11.40, 0.0],[-5.00, 3.80, 0.0],[-20.00, 7.60, 0.0],[-15.00, -11.40, 0.0],[-5.00, 0.00, 0.0],[10.00, 7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM1	1	[18,52,45,11,23,27,35]	[[15.00,0.00, 0.0],[5.00, 3.80, 0.0],[5.00, -11.40, 0.0],[5.00, 11.40, 0.0],[-15.00, 11.40, 0.0],[10.00, 3.80, 0.0],[10.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM2	1	[18,23,34,30]	[[5.00,7.60, 0.0],[0.00, 3.80, 0.0],[20.00, -3.80, 0.0],[15.00, 3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,35,23,38,58,28,34,19,22,16]	[[-15.00,3.80, 0.0],[-15.00, 7.60, 0.0],[5.00, 7.60, 0.0],[5.00, -11.40, 0.0],[5.00, 0.00, 0.0],[10.00, -3.80, 0.0],[0.00, -3.80, 0.0],[-10.00, 0.00, 0.0],[20.00, -3.80, 0.0],[20.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,25,48,14,10,1,19,50,34,22]	[[10.00,-7.60, 0.0],[15.00, 3.80, 0.0],[20.00, 7.60, 0.0],[5.00, 11.40, 0.0],[-10.00, 7.60, 0.0],[-20.00, -7.60, 0.0],[10.00, 11.40, 0.0],[15.00, -11.40, 0.0],[0.00, -11.40, 0.0],[-10.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM1	1	[18,45,40,6]	[[15.00,3.80, 0.0],[20.00, -11.40, 0.0],[-15.00, -7.60, 0.0],[-15.00, 3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM1	1	[18,5,55,8,62,38,54]	[[-10.00,7.60, 0.0],[-20.00, 0.00, 0.0],[-15.00, 7.60, 0.0],[15.00, 11.40, 0.0],[5.00, -7.60, 0.0],[20.00, 3.80, 0.0],[5.00, 3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,28,54,42,10,62,21,19,17,26,2,16,30]	[[5.00,-3.80, 0.0],[-20.00, 0.00, 0.0],[-15.00, 11.40, 0.0],[10.00, 3.80, 0.0],[-5.00, -7.60, 0.0],[20.00, 11.40, 0.0],[10.00, 7.60, 0.0],[-15.00, -11.40, 0.0],[-15.00, -3.80, 0.0],[-10.00, -7.60, 0.0],[15.00, 3.80, 0.0],[20.00, -3.80, 0.0],[10.00, 11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,15,40,52,13,41,20,28,29,62]	[[-5.00,-3.80, 0.0],[20.00, 3.80, 0.0],[-5.00, -11.40, 0.0],[-20.00, 7.60, 0.0],[15.00, -11.40, 0.0],[5.00, 11.40, 0.0],[0.00, 11.40, 0.0],[-15.00, -3.80, 0.0],[-15.00, 0.00, 0.0],[0.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM2	1	[18,42,14,3,34,26,19]	[[-5.00,11.40, 0.0],[-15.00, 7.60, 0.0],[15.00, -11.40, 0.0],[10.00, 0.00, 0.0],[15.00, -7.60, 0.0],[5.00, 0.00, 0.0],[0.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,48,10,20,38,30,50,22,34,2]	[[20.00,11.40, 0.0],[0.00, -7.60, 0.0],[-20.00, -11.40, 0.0],[10.00, -11.40, 0.0],[0.00, 7.60, 0.0],[10.00, -3.80, 0.0],[20.00, 3.80, 0.0],[10.00, 11.40, 0.0],[5.00, -11.40, 0.0],[-10.00, 7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,62,14,38,23,10,51,19,30,17,34,2,50]	[[-5.00,11.40, 0.0],[15.00, 0.00, 0.0],[5.00, 3.80, 0.0],[20.00, -11.40, 0.0],[-20.00, 7.60, 0.0],[20.00, 11.40, 0.0],[-10.00, 7.60, 0.0],[20.00, 3.80, 0.0],[-20.00, 11.40, 0.0],[-5.00, -3.80, 0.0],[-10.00, -3.80, 0.0],[-10.00, 11.40, 0.0],[0.00, 11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,4,59,13,5,42,27,51,23,14]	[[0.00,-7.60, 0.0],[20.00, 11.40, 0.0],[0.00, 7.60, 0.0],[-5.00, -7.60, 0.0],[-15.00, 11.40, 0.0],[-15.00, -11.40, 0.0],[0.00, -3.80, 0.0],[20.00, -7.60, 0.0],[5.00, -7.60, 0.0],[10.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM1	1	[18,57,60,43,54,35,25]	[[-5.00,-7.60, 0.0],[10.00, 0.00, 0.0],[0.00, -3.80, 0.0],[-15.00, -7.60, 0.0],[0.00, -11.40, 0.0],[15.00, -3.80, 0.0],[-10.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,15,13,47,43,41,44,10,35,48,62,31,49]	[[0.00,7.60, 0.0],[20.00, 0.00, 0.0],[-20.00, -11.40, 0.0],[20.00, -11.40, 0.0],[-10.00, 7.60, 0.0],[-15.00, -11.40, 0.0],[-10.00, -11.40, 0.0],[-10.00, 3.80, 0.0],[0.00, -7.60, 0.0],[15.00, 11.40, 0.0],[10.00, -3.80, 0.0],[-5.00, 7.60, 0.0],[15.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM2	1	[18,28,32,58,34,26,2]	[[-15.00,-7.60, 0.0],[-10.00, -3.80, 0.0],[-10.00, -11.40, 0.0],[0.00, -11.40, 0.0],[-10.00, -7.60, 0.0],[15.00, 3.80, 0.0],[15.00, 7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,45,12,63,7,60,27,51,42,3]	[[15.00,7.60, 0.0],[-10.00, 0.00, 0.0],[0.00, 3.80, 0.0],[-15.00, 3.80, 0.0],[0.00, -11.40, 0.0],[-15.00, -11.40, 0.0],[-15.00, 11.40, 0.0],[-20.00, -3.80, 0.0],[15.00, 11.40, 0.0],[15.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,62,25,54,21,35,51,19,50,22,26,17,30]	[[15.00,-3.80, 0.0],[-5.00, 7.60, 0.0],[20.00, 7.60, 0.0],[10.00, -11.40, 0.0],[-5.00, -7.60, 0.0],[10.00, 0.00, 0.0],[10.00, -3.80, 0.0],[5.00, 3.80, 0.0],[20.00, -11.40, 0.0],[0.00, 11.40, 0.0],[-20.00, 7.60, 0.0],[5.00, 7.60, 0.0],[15.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,38,58,28,24,14,23,17,19,16,34,30,22]	[[-20.00,-7.60, 0.0],[5.00, -3.80, 0.0],[5.00, 3.80, 0.0],[-5.00, 7.60, 0.0],[-10.00, 3.80, 0.0],[-5.00, 0.00, 0.0],[-5.00, 11.40, 0.0],[0.00, -11.40, 0.0],[-10.00, -3.80, 0.0],[-20.00, 3.80, 0.0],[15.00, 3.80, 0.0],[-5.00, -3.80, 0.0],[-15.00, 11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,39,56,5,9,13,25,21,48,0]	[[-15.00,11.40, 0.0],[-10.00, 3.80, 0.0],[-20.00, 7.60, 0.0],[5.00, 11.40, 0.0],[10.00, 3.80, 0.0],[-10.00, 0.00, 0.0],[-20.00, 3.80, 0.0],[-20.00, 11.40, 0.0],[10.00, 11.40, 0.0],[-5.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,28,29,27,21,6,48,22,17,34,19,2,50]	[[-10.00,0.00, 0.0],[20.00, -7.60, 0.0],[5.00, 0.00, 0.0],[10.00, -3.80, 0.0],[-20.00, -3.80, 0.0],[20.00, 0.00, 0.0],[15.00, 11.40, 0.0],[-10.00, -11.40, 0.0],[-15.00, 11.40, 0.0],[15.00, 3.80, 0.0],[-20.00, 7.60, 0.0],[-10.00, 3.80, 0.0],[-15.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM1	1	[18,56,44,61,58,20,1]	[[10.00,3.80, 0.0],[-20.00, -3.80, 0.0],[0.00, -11.40, 0.0],[20.00, -7.60, 0.0],[20.00, -11.40, 0.0],[-15.00, -3.80, 0.0],[5.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,4,39,41,7,9,10,58,1,23]	[[15.00,3.80, 0.0],[-15.00, 0.00, 0.0],[-20.00, 7.60, 0.0],[15.00, -7.60, 0.0],[-20.00, -7.60, 0.0],[10.00, -3.80, 0.0],[-10.00, -3.80, 0.0],[-5.00, 11.40, 0.0],[0.00, -3.80, 0.0],[0.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM1	1	[18,7,3,33]	[[-20.00,0.00, 0.0],[-15.00, 0.00, 0.0],[10.00, 3.80, 0.0],[5.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM2	1	[18,62,31,28,0,54,19,26,22,30]	[[5.00,-11.40, 0.0],[0.00, -11.40, 0.0],[5.00, 0.00, 0.0],[20.00, -11.40, 0.0],[-15.00, 0.00, 0.0],[-10.00, -7.60, 0.0],[15.00, 11.40, 0.0],[5.00, -7.60, 0.0],[0.00, 3.80, 0.0],[-10.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,57,63,7,55,12,4,49,20,35,32,27,28]	[[5.00,-3.80, 0.0],[-10.00, 11.40, 0.0],[-15.00, 11.40, 0.0],[10.00, -11.40, 0.0],[15.00, -11.40, 0.0],[-10.00, 0.00, 0.0],[0.00, -7.60, 0.0],[-20.00, -11.40, 0.0],[15.00, -3.80, 0.0],[0.00, -3.80, 0.0],[0.00, -11.40, 0.0],[-20.00, 7.60, 0.0],[5.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM2	1	[18,28,20,38,49,33,0,30,50,2,16,19,34]	[[0.00,7.60, 0.0],[5.00, -3.80, 0.0],[10.00, -11.40, 0.0],[15.00, 0.00, 0.0],[15.00, 7.60, 0.0],[5.00, -7.60, 0.0],[-10.00, -3.80, 0.0],[5.00, -11.40, 0.0],[-20.00, 7.60, 0.0],[-5.00, 7.60, 0.0],[-20.00, 3.80, 0.0],[0.00, -7.60, 0.0],[10.00, -7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM2	1	[18,48,31,50]	[[-10.00,11.40, 0.0],[0.00, 3.80, 0.0],[-15.00, 11.40, 0.0],[-15.00, 7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,15,39,59,52,43,42,51,27,6]	[[15.00,-11.40, 0.0],[5.00, -3.80, 0.0],[10.00, -7.60, 0.0],[20.00, 3.80, 0.0],[5.00, -7.60, 0.0],[15.00, -3.80, 0.0],[20.00, 0.00, 0.0],[-20.00, 7.60, 0.0],[-15.00, 0.00, 0.0],[15.00, 0.00, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn06.TDSIM2	1	[18,24,46,38,34,50,30]	[[-15.00,11.40, 0.0],[-10.00, -7.60, 0.0],[-15.00, -3.80, 0.0],[-20.00, -3.80, 0.0],[15.00, 0.00, 0.0],[5.00, 7.60, 0.0],[-5.00, 11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn09.TDSIM1	1	[18,39,55,45,41,32,46,42,48,51]	[[5.00,11.40, 0.0],[-20.00, 7.60, 0.0],[20.00, 3.80, 0.0],[-20.00, -7.60, 0.0],[20.00, -7.60, 0.0],[-15.00, 0.00, 0.0],[-20.00, 11.40, 0.0],[20.00, -11.40, 0.0],[-5.00, 7.60, 0.0],[-10.00, -3.80, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn03.TDSIM1	1	[18,11,62,38]	[[15.00,-3.80, 0.0],[-10.00, 7.60, 0.0],[10.00, 11.40, 0.0],[5.00, -11.40, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
 VSn12.TDSIM1	1	[18,39,53,63,60,8,59,54,35,21,25,3,10]	[[-20.00,3.80, 0.0],[15.00, -11.40, 0.0],[0.00, 11.40, 0.0],[5.00, -11.40, 0.0],[20.00, -7.60, 0.0],[5.00, 7.60, 0.0],[20.00, -3.80, 0.0],[10.00, 11.40, 0.0],[-10.00, 7.60, 0.0],[15.00, -7.60, 0.0],[15.00, 0.00, 0.0],[-15.00, 3.80, 0.0],[0.00, 7.60, 0.0]]	[[{"NumTokens":2,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}], [{"NumTokens":0,"Probability":1}]]	FALSE
